time,text,language,scam_type,lure_principles,named_entity,url_shortener,exact_key,scam_score,predicted_scam
08:33,"The Apple ID associated with this number is due to be terminated. To prevent this, please confirm your details at <URL>",English,others,"distraction,time/urgency",apple,,89c06e88d66627aa,0.7005846489114244,1
Today 16:28,"YOUR WHATSAPP NUMBER WON 2 CRORE 50LAKH & IPHONE IN PEPSI ICC CRICKET NEW YEAR PROMO^ SEND NAME,ADD,AGE,MOBILE NO,OCCU To;",English,others,"authority,need and greed",pepsi icc cricket,,3bb4677ec4e8d943,0.6330051876749901,1
"04/10/2017, 10:27; 05/10/2017, 08:46; 06/10/2017, 10:28","Your usage for <DATE_TIME> is 2.50 KSH,Spend 400.50 KSH more <DATE_TIME> and get 403 KSH STORO Bonus to call and SMS your friends and family <URL><NAMED_ENTITY>!!.",English,others,need and greed,,,76e772a1fd83aa16,0.6406513482942658,1
10:05 AM,"TECHNICAL PICK BUY 9000 SHARES OF "" MOHIT INDUSTRIES "" IN NSE ABV 50 FOR INTRADAY TGT 56++ INSIDER NEWS CO. TO DECLARE BONUS 4:1 ON <DATE_TIME> MIDCAP-GURU",English,others,"authority,need and greed",mohit industries,,642c68486a64b106,0.47919669660468334,0
,"Dear customer, Congratulation! You have won 100 GB free Internet Pack! Download our official Android app to claim this offer.",English,others,"need and greed,time/urgency",,,cbba31c2d6aec181,0.9680609850296399,1
"Saturday, 8 Apr · 16:04",Your subscription has expired. To Verify your account and purchase a lifetime subscription for just 0.99 GBP simply tap on this link <URL>,English,others,"need and greed,time/urgency",,bit.ly,d453a4fc13950eca,0.745350677885518,1
3-3 13:41,HALERT : Buy MIENT <US_DRIVER_LICENSE> (BSE500) ABOVE 106 INTRADAY 115 SL 100.50 140+ In <DATE_TIME>. Company Announcing 1:1 Bonus. Check Link <URL>,English,others,"authority,distraction,time/urgency",,bit.ly,8331bfb3f0317cfd,0.411185015161904,0
Thursday 2 November 2017 15:48,Dear Customer. Your Apple account has been locked for security reasons. Please go to <URL> to unlock your account. Thank you!,English,others,"authority,distraction,time/urgency",apple,bit.ly,6e662aec4017bcc2,0.9151625020608997,1
Friday • 7:38 PM,"YOUR NUMBER HAS WON 2CR 68LAKH; 1 iPh0ne5 IN <NAMED_ENTITY> CHARITY <URL> CLAIM,SEND UR NAMES,ADRES,AGE,CONTACT NO,MAIL ID,0CCUP,<NAMED_ENTITY>: <EMAIL_ADDRESS>",English,others,"distraction,need and greed,time/urgency",englandg0lf charity bonaza,,066c50e7b6f8b624,0.6736296927463932,1
09:06p,"YOUR CELL NUMBER HAS EMERGE WINNER OF 90LAKH & GALAXY <US_DRIVER_LICENSE> PHONE IN SAMSUNG GALAXY IAP CONTEST, SEND YOUR NAME,ADD,JOB,SEX,CEL NO,TO:<EMAIL_ADDRESS>",English,others,need and greed,samsung,,1b3218ef88855a82,0.601474767914445,1
9:13 AM,Your Rs.100 Cashback is about to 'Expire'! Shop at Big Bazaar before <DATE_TIME> use your Future Pay cashback before it's lost. Ignore if already used.,English,others,"authority,distraction,time/urgency",big bazaar,,2a1f6513464729bc,0.37555646579536456,0
Today,You are eligible to receive a refund of 395.60 AUD. Please click the link to submit your refund request: <URL>,English,others,"need and greed,time/urgency",,bit.ly,091939218d918a36,0.7943144074212218,1
20/04/2017 08:00,"Congratulations!! Your CV is Approved for Cashier Job, Report <DATE_TIME> at <DATE_TIME>. Venue : 85Eloff str, 702 Royal Place with <US_DRIVER_LICENSE> Admin fee, dress formal. See Miss Rethabile",English,others,"authority,distraction,time/urgency",,,910c323204abcf84,0.28306858313725675,0
16:24,"We received your online job application. Report <DATE_TIME> at <DATE_TIME> 12 <NAMED_ENTITY>, Kruis & Albert St (opp fire station, after <LOCATION>) <LOCATION>. Office 101, bring your CV. ref:<NAMED_ENTITY>",English,others,distraction,,,0590bfef3d0bd05d,0.36859332619745705,0
"Tue, 18/07/2017 05:23",my name is <NAMED_ENTITY> i want to transfer £2.5 million pounds to you for the poor ones in your country <LOCATION> contact me <NAMED_ENTITY>: <EMAIL_ADDRESS>,English,others,"authority,kindness,need and greed",,,ac5bb238996f86e3,0.37792869586071803,0
Today 10:35 AM,"Dear ,SIR/ MADAMCongratulations!! Your Product ORDER ,MYNTRA MARKETING COMPANY At,MYNTRA T.V Show Your Name To Open Lucky Draw Contest Tata <URL>e Marketing Value Prize 12,<US_DRIVER_LICENSE> The Charge Of Your registration Service Pay. This Is Valid For Today <DATE_TIME> To More Information Contact:-<UK_NHS>,<PHONE_NUMBER> Terms & Conditions Thank You",English,others,"authority,need and greed,time/urgency",myntra marketing company,,40ff8f0ad28549b3,0.862176441684436,1
19:07,My new brother so cute love this little boy,English,others,,,,cf466ce4aa2aad3a,0.07319549586073366,0
11:59 AM,"This is to clearly inform you that the courier service man by name MR. <NAMED_ENTITY> i sent to deliver your cash inheritance funds over $35m loaded in a trunk,successfully arrived your country about six(6) <DATE_TIME> at <LOCATION> in <LOCATION> and has been trying to reach you to direct him to the nearest airport to your door step. The courier man is not aware of the real content of the trunk because the first time this commission tried sending the trunk to you,the first diplomat made away with the trunk due to the fact that he knew the content but was later apprehended in <LOCATION>.",English,others,"distraction,need and greed",,,96913e89f76f2d85,0.39039730215051077,0
"Nov 13, 9:38 AM",Your Reliance General Insurance OTP verification code is <DATE_TIME> and is valid for 60 secs.,English,others,authority,reliance general insurance,,f46bf7c2703c59c3,0.4750739962188027,0
"Wednesday, July 19, 2017 11:51",If you are Looking Friendship and <NRP> service in your area plz call <NAMED_ENTITY> @ <DATE_TIME>.,English,others,need and greed,,,7cc39dfc0ffaae4b,0.5643781796012376,1
"May 24, 11:09","Hello, I'm <NAMED_ENTITY> with an Inheritance Deal (USD$7.4M) concerning you, Contact me: <EMAIL_ADDRESS> for FUNDS TRANSFER. Leaving SA now.",English,others,"distraction,need and greed",,,5a0c60ca7ff2feb9,0.35227591810839487,0
Today 10:07,"Due to recent updates, you are required to confirm your information and credit card details. To do this visit",English,others,"authority,need and greed,time/urgency",,,f85c6bad5f98228f,0.6195330089031457,1
Today 08:12,Your Amazon account has been locked for security reason. Please login via <URL> to secure your account.,English,others,"authority,time/urgency",Amazon,bit.do,108dc6d511a5914b,0.8808919443138628,1
Today 13:14,"<US_DRIVER_LICENSE> is your Facebook password reset code Reply ""stop"", or go to <URL> to turn off SMS messages for your Facebook account on this mobile number.",English,others,"authority,distraction",facebook,,907b33c8fc222c7a,0.8566266401978047,1
6:13 PM,This is message received (1) new phishing message: <URL>,English,others,"distraction,need and greed",,,7f3172eb5fe94d12,0.49344919991685077,0
Today 11:31 PM,"You have {W O N} 1 iPhone-8 and 5 Crores Rupees in <DATE_TIME> Apple Phone Promo in <LOCATION>, For claims Send your Name, Phone NO & Email to: <EMAIL_ADDRESS>",English,others,"authority,need and greed",apple,,fc3c32d3da1f2c73,0.5273642517948726,1
,Hey she got info as early as tomorrow no later than <DATE_TIME> your out ill give you flight info <DATE_TIME> i want you to look on line at phoniex resolutiins in port <LOCATION> or lake haven in lake worth <LOCATION> Both coed Ok ill check it out now.. I dont need money at these places right? I dont have no one for that...just wanna make sure im not needinh dough for something to check in Im checking it out now No your. Good you complete the program i send people down money for smokes etc Cool,English,others,,,,070800a760d706fe,0.12390780991668612,0
10:08 AM,NSE CASH PREMIUM. Buy 1000 QTY of NECC <US_DRIVER_LICENSE> at CMP BTST TGT 70 100+ IN <DATE_TIME> SL 62. Check : <URL> CALL : <PHONE_NUMBER>,English,others,"need and greed,time/urgency",nse,bit.ly,de7a03c1802d6960,0.709358200419768,1
22/01/2017 8:16AM,Hi! We have not received the payment of Rs. 2614 for Account no. <US_BANK_NUMBER> for <DATE_TIME>. Pls click here <URL> & pay online to continue <URL>,English,others,"need and greed,time/urgency",,bit.ly,bffc28bbb261de4a,0.3848132657617715,0
14:18,For security reasons Gumtree will put a hold on your account. To confirm click the link bellow : <URL>,English,others,"authority,distraction,time/urgency",gumtree,,b74590b15c63cd17,0.6522514640561,1
,Hi! Check your email for Car Quote <US_BANK_NUMBER> details . To buy now visit <URL> or call on <PHONE_NUMBER>,English,others,distraction,,bit.ly,46dee3029cba43a1,0.7359932898023478,1
Today 2:35 PM,"Hi! I'm <NAMED_ENTITY> from <LOCATION>, I am seeking a reliable & trustworthy partner for a business deal contact me for more details at: <EMAIL_ADDRESS> Thanks <NAMED_ENTITY>",English,others,"authority,kindness",,,e3d518513fd4489c,0.3035476099382097,0
,Total cost of <DATE_TIME> sent was 35.00 and new account balance is 630.87.,English,others,,,,dba3415380675677,0.30379330073360394,0
"Thursday, 5 October 2017 09:52",Your iCloud account has been temporarily locked due to unauthorized login attempts. validate here,English,others,"authority,time/urgency",icloud,bitly.com,9350d18b998d9b72,0.8410959802310138,1
9:13 AM,"deear sir/<NAMED_ENTITY>) You are wineeer of <NRP> company online bankingg show You woon-1st prigzee (TATAaSAaFARI) Price of Rs-12,50,000.00 registration charges- <NAMED_ENTITY> Deposititt only for-details help",English,others,"dishonesty,distraction,need and greed",myntra,,d92a2ecfbae0ee4c,0.5645677275632655,1
"11 Jan 2017, 4:47 PM",Please use 9498 as a one time password to avail the offer.,English,others,distraction,,,2b5ca1d6e2be6c3f,0.28161042344523535,0
3:13 PM,"YOU WON 4 CRORE 35 LAKH AND 1 CAR FROM FACEBOOK & WHATSAPP PROMO 2017,SEND YOUR NAME,ADD,MOBILE NUMBE R,OCCUPATION,AGE,GENDER,TO EMAIL: <EMAIL_ADDRESS>",English,others,"authority,need and greed",facebook & whatsapp,,e07de77ec50a0a17,0.6352107115704745,1
,Your subscription has expired. To verify your account and purchase a lifetime subscription for just 0.99 GBP simply tap on this link,English,others,"need and greed,time/urgency",,bit.ly,d1ed2f7d70b78ea2,0.7608681193467733,1
"Wednesday, July 19, 2017 13:43",Central Secretariat Officers Society brings Affordable Homes in DDA Smart City Project at Delhi. Membership@Rs.11000 Register at <URL> <DATE_TIME>,English,others,"authority,need and greed",central secretariat officers society,,9e298b23b44add66,0.17698742467538137,0
12:43 pm,"This is a SCAM. Do NOT respond. It is for identity theft. Note: Banks use https: The ""s"" after the ""http"" signifies that it is a secured site.",English,others,"authority,time/urgency",,,a0a2870ff043c94b,0.22686417899674657,0
Today 13:53,"Your profile will be closed <DATE_TIME> because breaks our terms and conditions, please contact our online support here:",English,others,"authority,distraction,time/urgency",,,7b4f4c11e2b64ae6,0.6882608184870133,1
"Tuesday, 29 August 2017 10:52",Create a better future for children Reply back with 🚑 to contribute AED 5 towards a child's healthcare #YearOfGiving #HappinessIsGiving,English,others,kindness,,,0cea4837846312e9,0.32036273196684467,0
Today 12:14,You have (1) BitCoin in your account. Confirm your account here: <URL> .Current market value <US_DRIVER_LICENSE>.94 ZAR,English,others,"need and greed,time/urgency",,,d0497b1ee6ebc79f,0.6143638808456666,1
25 JULY,"YOUR MOBILE NO HAS WON £500,000 GBP & 1 LAPTOP FROM BBC COMPANY UK <DATE_TIME> TO CLAIM SEND NAME, ADD, MOBILE NO, AGE, SEX, A/C NO, OCCPT, EMAIL, T O: <EMAIL_ADDRESS>",English,others,"authority,need and greed",bbc company uk,,d46c0253bf75935a,0.9587152113060051,1
09:07,C a l l m e now <DATE_TIME>,English,others,,,,a3c94957ead7a7fc,0.49297645061153494,0
Today 7:18 PM,"YOUR MOBILE NO HAS GOT 4 CRORE 65 LAKH INR, TO RECEIVE SEND: NAME, STATE^ ADDRESS^ CONTACT MOBILE NUMBER^ OCCUPATION^ AGE TO: <EMAIL_ADDRESS>",English,others,"need and greed,time/urgency",,,edb2e84bbeb0f8e4,0.8983876499104896,1
2:51 PM,Short Term Cash (<DATE_TIME>) BUY SKP ( <NAMED_ENTITY> ) AT 34 SL 33 TGT 46 Skp having Strong Resistance of 40 Once its Cross it will touch 85,English,others,"distraction,need and greed",,,520b2ffca932b422,0.12794397498812096,0
19:04,Your GO-JEK verification code is 3914 and is valid till <DATE_TIME> 19:14. Do not share this code with anyone.,English,others,"authority,time/urgency",go-jek,,10222f55d1a413a1,0.4043242433589155,0
17:05,WIN €750 SuperValu Gift Card! Be one of the first to compete for a €750 SuperValu Gift Card! Winners <DATE_TIME>. Just complete a quick survey to find out how to win. Question 1 of 3: How many times <DATE_TIME> do you go shopping?,English,others,"distraction,herd,need and greed,time/urgency",supervalu,,249476191bc29dca,0.353390197447694,0
8:13 PM,"I <NAMED_ENTITY>, want to transfer 3.9 million dollars to U for charity contact me: <EMAIL_ADDRESS>",English,others,"kindness,need and greed",,,64cb6f4d770f1621,0.42389002561299005,0
07:27,"The Apple ID associated with this number is due to expire <DATE_TIME>. To prevent this, please confirm your details at <URL>",English,others,"distraction,time/urgency",apple id,,18b7c2b799861816,0.7270977776913138,1
30/11/2017 13:10,"Hi <NAMED_ENTITY>, This is what I was mentioning when we met: <URL>",English,others,distraction,,,05a32845f83f1928,0.09994956750348108,0
2017-07-15 15:22,YOUR MOBILE NO HAS WON 5.5CRORE FROM BBC UNITED KINGDOM TO GET YOUR GIFT SEND YOUR NAME AGE STATE ADDS MOBILE NO REPLY TO: <EMAIL_ADDRESS>,English,others,"authority,need and greed",bbc united kingdom,,8dfaf914c230635e,0.8873192590603123,1
18 May 11:38,"Your Mobile Number is Selected For 3CRORE 35lank in chevrolet <DATE_TIME> Draw. To Receive Prize Send your, Name: Address: Age: Mobile no: Via: <EMAIL_ADDRESS>",English,others,"authority,need and greed",chevrolet,,83c389c596028bf4,0.9244104005167316,1
Today 15:23,Warning! Your account WhatsApp Messenger has expired. Registration not been renewed will expire within <DATE_TIME>,English,others,"authority,time/urgency",whatsapp messenger,bit.do,16f5b77667eb364b,0.5826955475666419,1
11:47,"The account is locked, log in to the account for verivication.",English,others,"distraction,time/urgency",,,b5539de473a1334f,0.4505597286989389,0
Today 11:42 AM,"What is the money gram account I shall wire to? My uncle is at the united Polaris lounge at the airport, he will give you the funds in cash Don't border Safe room officer refused",English,others,"authority,distraction",moneygram,,fcb82a4292b92003,0.09323738197913103,0
3-11 9:11,"Flipkart ONLINE SHOPPING <URL> Dear Customer Sir / Madam Congratulations you are winner Flipkart company online show home shopping you are lucky drow contacts youwon the1st price (TATA SAFARI) four wheeler ki car the cost amount <US_DRIVER_LICENSE> (Lakh pay only). The charge of your registration service charges Rs.6,600/-only deposit this is valid for <DATE_TIME> contact at <DATE_TIME> toll free",English,others,"authority,need and greed,time/urgency",flipkart,,ae749287384ff057,0.8165471834092997,1
Vandaag 08:24,"Your account has been blocked. Please confirm your identity, follow this link",English,others,"authority,distraction,time/urgency",,,eaf6b0c098d72b0a,0.888720734833156,1
19:41,"Hello, I got my phone back. Please use this number for text and phone. Thank you",English,others,,,,cc50c4905a1eb7f8,0.17695394873872536,0
02:10 PM,"<NAMED_ENTITY> SUNSTAR REALTY DEVELOPMENT LTD (BSE Code:<US_DRIVER_LICENSE>) @ 18.95 - 19.10, TGT 45 & Final TGT 95 in <DATE_TIME> SL 18.45 Minimum Qty Buy 9500 Shares",English,others,"distraction,need and greed",sunstar realty development ltd,,3169a397f4aebc96,0.49402529848214394,0
"3 Dec, 12:36 PM; Today 1:08 PM",Your pending bill with <NAMED_ENTITY> has locked you out of using our services. Clear dues to keep riding cashless. Pay here now: <URL>,English,others,"authority,distraction,time/urgency",ola,,a3f318b42c9ce064,0.6415273810071597,1
,"(ALERT!) Your account has been suspended. To unlock your account, click your link: <URL>",English,others,"authority,time/urgency",,,711b88e1d2e74571,0.8913551830567552,1
7:59 AM,"Dear Candidate, Received Rs. 283 against Application no. <US_DRIVER_LICENSE> With Transaction no. 18080242220137248116 for Group-3 Sub Engineer- Civil/Electrical/Mechanical/Draftsmen Combined Recruitment Test - 2018 on Date 02 Aug <DATE_TIME>",English,others,authority,,,2ee2f990d80b0013,0.36255540392462504,0
